Quarter,Minute,Second,Down,ToGo,YardLine,Outcome
3,8,8,0,0,85,0
3,8,18,2,3,53,0
3,9,43,4,8,66,1
3,10,24,3,8,66,0
2,3,55,1,10,85,1
2,4,41,2,2,83,0
2,5,22,1,10,75,0
2,6,7,1,10,52,1
4,7,33,4,9,70,0
4,8,14,3,10,69,0
4,9,1,1,10,69,0
4,9,7,4,11,54,0
4,9,13,3,11,54,2
4,9,44,2,5,60,1
4,10,26,1,10,55,0
4,14,8,2,4,52,1
3,1,46,2,12,76,1
3,2,24,1,10,78,0
3,3,5,2,10,65,1
3,3,9,1,10,65,1
3,3,43,2,10,50,1
3,6,9,4,10,90,0
3,6,25,3,16,84,1
3,7,11,2,10,90,0
3,7,14,1,10,90,1
3,8,27,1,10,77,1
3,8,48,3,8,64,1
3,8,53,2,8,64,1
3,9,24,1,10,62,0
1,3,18,4,1,99,0
1,4,0,3,1,99,0
1,4,4,2,1,99,1
1,4,45,1,1,99,0
1,4,51,3,1,99,1
1,5,32,2,2,98,0
1,6,16,1,1,99,0
1,6,20,1,1,99,1
1,7,9,1,10,75,0
1,7,44,4,2,59,1
1,7,47,3,2,59,1
1,7,51,2,2,59,1
1,8,33,1,10,51,0
2,11,15,1,10,56,0
1,3,11,4,7,60,0
1,3,11,4,7,60,0
1,3,17,3,7,60,1
1,3,45,3,2,65,1
1,4,16,2,5,62,1
1,4,52,1,10,57,0
1,8,45,4,4,96,0
1,8,49,3,4,96,1
1,9,20,2,10,90,1
1,9,58,1,10,90,0
1,10,33,1,10,80,1
1,10,57,3,8,58,2
1,11,28,2,9,57,0
1,12,6,1,10,56,0
1,12,41,3,1,54,0
1,13,20,2,3,52,0
4,1,2,0,0,85,0
4,1,6,3,1,82,0
4,1,21,2,10,73,1
4,1,26,1,10,73,2
4,2,0,2,10,60,1
4,2,5,1,10,60,0
4,2,12,1,10,50,1
4,4,2,0,0,85,0
4,4,8,2,6,94,1
4,4,50,1,5,95,0
4,5,33,2,3,92,0
4,6,5,1,10,85,0
4,6,50,2,7,75,1
4,7,30,1,10,72,0
4,7,34,1,10,64,1
4,13,40,2,6,50,0
3,0,28,4,5,91,0
3,1,7,3,12,84,1
3,1,25,3,6,90,0
3,2,13,2,2,94,0
3,2,47,1,10,86,1
3,3,22,1,10,62,0
1,6,2,0,0,85,0
1,8,5,4,13,78,0
1,9,31,2,15,76,1
4,0,6,0,0,85,0
4,0,22,1,10,76,0
4,0,47,4,10,64,1
4,0,54,3,19,55,1
4,1,19,2,10,64,0
4,1,24,1,10,64,2
4,1,29,3,3,60,1
4,1,52,2,10,53,1
4,1,59,1,10,53,1
4,4,25,4,11,51,0
4,4,30,3,11,51,2
4,5,38,1,10,52,0
4,7,56,0,0,85,0
4,8,5,3,12,55,2
4,8,46,2,12,55,0
4,9,28,1,16,51,1
4,9,46,1,10,57,1
4,11,50,0,0,50,0
4,11,53,4,10,89,0
4,11,58,3,10,89,1
4,12,2,2,10,89,1
4,12,40,0,0,85,0
4,12,47,1,10,85,1
4,13,10,3,3,69,0
4,13,45,2,10,62,0
4,13,51,1,10,62,2
4,14,21,3,2,58,1
4,14,21,3,7,53,0
4,14,28,2,7,53,1
4,15,0,1,10,50,0
3,0,30,4,5,92,0
3,1,15,3,7,90,1
3,1,57,2,10,87,0
3,2,41,1,10,87,1
3,3,7,1,10,59,0
3,4,46,4,3,90,0
3,5,28,3,4,89,0
3,6,10,2,10,83,0
3,6,17,1,10,83,1
3,6,45,1,10,64,0
3,7,9,2,6,55,1
3,7,33,1,10,51,0
3,11,6,4,16,53,0
3,11,18,3,8,61,0
3,11,56,2,14,55,1
3,12,20,2,9,60,0
3,13,0,1,10,59,0
3,13,38,3,1,57,0
3,14,14,2,3,55,0
2,0,3,4,5,66,0
2,0,12,3,10,61,1
2,0,18,2,10,61,2
2,0,25,1,10,61,1
2,0,52,0,0,85,0
2,1,5,2,10,58,1
2,1,11,1,10,58,2
2,2,53,4,5,93,0
2,2,59,3,5,93,1
2,3,42,2,6,92,0
2,4,21,1,10,88,1
2,4,46,2,5,81,0
2,5,20,1,10,76,0
2,5,53,1,10,61,1
2,9,25,3,5,63,1
2,9,32,2,5,63,1
2,10,10,1,10,58,1
2,10,32,2,5,53,0
2,11,55,0,0,85,0
2,12,0,3,1,99,1
2,12,46,2,3,97,0
2,13,29,1,1,99,0
2,13,49,3,14,82,2
2,14,34,2,10,86,0
2,14,40,1,10,86,1
2,15,0,2,2,81,0
1,0,19,1,10,73,0
1,0,55,2,9,61,1
1,1,35,1,10,60,0
1,2,14,4,13,64,0
1,2,20,3,13,64,2
1,2,27,2,13,64,2
1,3,4,1,10,67,0
1,3,36,2,3,63,1
1,4,3,1,10,56,0
2,0,17,1,10,64,2
2,0,23,2,10,53,1
2,0,28,1,10,53,2
2,1,3,0,0,85,0
2,1,10,2,10,67,2
2,1,15,1,10,67,0
2,1,20,4,5,56,1
4,7,22,0,0,85,0
4,7,28,2,12,85,1
4,8,9,1,10,62,2
4,9,48,4,3,77,0
4,9,53,4,8,72,0
4,10,36,3,15,65,0
4,11,16,2,23,57,1
4,11,59,1,15,65,0
4,12,16,1,10,70,0
4,12,51,3,8,60,1
4,13,33,2,9,59,1
4,14,13,1,10,58,0
3,1,19,2,9,81,1
3,1,46,1,10,80,0
3,8,10,0,0,85,0
3,8,42,4,8,73,0
3,9,20,3,14,67,1
3,9,27,2,14,67,2
3,10,10,1,10,71,0
2,0,8,3,7,93,1
2,0,15,2,7,93,1
2,0,19,1,7,93,1
2,0,19,1,2,98,0
2,0,34,2,1,94,0
2,0,39,1,10,85,1
2,1,10,3,1,83,0
2,1,55,2,2,82,0
2,2,1,1,10,74,0
2,5,15,4,14,52,0
2,10,35,2,8,92,0
2,11,20,1,10,90,1
2,12,5,2,5,53,2
2,12,46,2,1,54,0
2,15,0,4,13,68,0
1,0,8,3,10,71,1
1,0,12,2,10,71,1
1,0,45,1,10,71,0
1,1,25,1,10,55,1
1,3,35,0,0,85,0
1,3,39,1,5,95,0
1,4,22,1,10,80,1
1,5,11,3,9,61,2
1,5,17,2,9,61,2
1,5,57,1,10,60,0
1,7,18,0,0,85,0
1,7,22,2,2,98,1
1,8,4,1,4,96,0
2,2,23,2,11,50,1
2,2,54,1,10,51,1
2,8,57,4,9,88,0
2,9,1,3,9,88,1
2,9,45,2,20,77,1
2,9,49,1,10,87,1
2,10,16,2,5,73,0
2,10,53,1,10,68,0
2,11,34,2,10,51,0
2,12,11,1,10,51,0
2,14,19,4,15,64,0
2,15,0,3,20,59,1
2,15,0,3,15,64,0
2,15,0,3,10,69,0
1,0,23,2,10,69,0
1,0,58,1,10,69,0
1,1,18,3,3,65,1
1,1,56,2,6,62,1
1,2,20,1,10,58,0
1,3,42,0,0,85,0
1,4,23,1,9,91,1
1,5,2,2,11,72,2
1,5,39,1,15,68,0
1,8,23,4,15,83,0
1,8,28,3,15,83,1
1,8,34,2,15,83,2
1,8,41,2,15,83,1
1,9,21,1,10,88,0
1,9,58,2,4,82,0
1,10,33,1,10,76,0
1,11,12,2,6,67,0
1,11,44,1,10,63,0
1,12,10,2,2,51,1
1,13,25,4,3,97,0
1,13,29,3,3,97,1
1,14,9,2,4,96,0
1,14,49,1,8,92,0
1,10,36,4,4,61,1
1,10,40,3,4,61,1
1,11,19,2,8,57,0
1,11,58,1,10,55,1
1,12,9,0,0,70,0
1,12,13,1,10,83,1
2,9,28,0,0,85,0
2,9,32,2,9,83,2
2,10,8,1,15,77,0
2,10,26,1,10,82,0
2,11,12,1,10,57,2
2,13,39,4,8,76,0
2,4,29,4,7,55,0
2,4,29,4,7,55,0
2,4,36,3,7,55,2
2,5,19,2,10,52,0
2,5,23,1,10,52,1
3,5,23,4,1,95,0
3,6,7,3,3,93,0
3,6,49,2,9,87,1
3,7,31,1,10,86,0
3,8,15,2,11,67,1
3,9,1,1,10,68,1
3,9,43,3,1,64,0
3,10,15,2,10,55,1
3,10,21,1,10,55,2
2,0,19,4,3,88,0
2,0,24,3,10,81,1
2,0,31,2,10,81,2
2,0,34,1,10,81,1
2,0,39,3,8,68,1
2,0,44,2,8,68,1
2,0,50,1,10,66,1
2,0,56,3,1,56,1
2,1,3,2,1,56,1
2,1,52,4,7,75,0
2,1,57,3,7,75,2
2,2,0,2,7,75,1
2,2,43,1,10,72,0
2,3,53,4,9,91,0
2,3,58,3,9,91,1
2,4,2,2,9,91,1
2,4,46,1,4,96,0
2,5,33,2,1,91,0
2,6,11,1,10,82,1
2,7,17,4,5,88,0
2,7,21,3,5,88,1
2,8,3,2,7,86,0
2,8,45,1,10,83,0
2,9,24,3,14,67,0
2,10,11,2,15,66,1
2,10,56,1,10,71,0
2,12,34,0,0,85,0
2,12,52,4,3,79,0
2,13,36,3,3,79,0
2,14,23,2,7,75,1
2,15,0,1,10,72,0
1,0,8,1,10,60,1
1,2,50,1,10,50,0
1,6,9,0,0,85,0
4,4,9,3,1,75,0
4,4,40,2,10,66,0
4,4,45,1,10,66,1
4,7,58,2,6,50,0
4,10,47,0,0,85,0
4,10,53,1,9,91,1
4,10,57,3,7,81,1
4,11,44,2,11,77,1
4,12,12,1,10,78,0
4,12,55,1,10,67,0
1,4,38,1,1,99,0
1,5,27,2,6,64,1
1,5,59,1,10,60,0
1,6,40,4,3,56,1
1,7,21,3,5,54,0
1,7,59,2,3,56,0
1,12,18,0,0,85,0
1,12,22,3,2,98,1
1,12,56,2,1,99,0
1,13,40,1,7,93,1
1,14,20,1,10,74,2
4,0,7,4,7,75,2
4,0,7,3,7,75,0
4,0,21,2,10,72,1
4,0,26,1,10,72,1
4,0,42,2,10,60,1
4,0,42,1,10,60,0
4,1,48,4,2,54,0
4,2,18,4,11,54,2
4,2,25,4,1,64,1
4,2,29,3,1,64,1
4,2,59,2,10,55,1
4,3,3,1,10,55,1
4,3,10,2,8,50,1
4,5,53,0,0,85,0
4,6,3,2,4,53,2
4,11,33,3,8,60,0
4,12,12,2,10,58,0
4,12,19,1,10,58,2
4,12,54,2,1,51,0
3,6,31,3,1,60,0
3,7,11,2,10,51,1
3,7,18,1,10,51,1
3,9,38,0,0,85,0
3,9,44,3,9,76,2
3,10,22,2,11,74,0
3,10,58,1,10,75,0
3,12,25,0,0,85,0
3,12,30,1,9,91,1
3,12,36,3,1,69,2
3,13,21,1,10,60,1
2,0,25,0,0,85,0
2,0,32,2,5,82,2
2,0,38,2,5,82,2
2,1,2,1,10,77,1
2,1,25,1,10,66,1
2,1,32,1,10,62,1
2,4,46,4,12,64,0
2,5,8,3,15,61,1
2,5,8,3,10,66,0
2,5,15,2,10,66,2
2,5,51,1,10,66,0
2,6,28,3,7,54,1
2,7,7,2,10,51,0
2,7,34,1,10,51,1
4,3,12,0,0,85,0
4,3,19,3,1,99,0
4,4,1,2,5,95,0
4,4,2,2,1,99,0
4,4,52,1,1,99,0
4,5,37,2,8,90,0
4,6,22,1,10,88,0
4,7,2,2,8,77,1
4,7,45,1,10,75,0
4,7,49,3,7,70,1
4,8,29,2,8,69,0
4,9,8,1,10,67,0
2,0,10,4,1,99,0
2,0,16,3,6,94,0
2,0,24,2,6,94,1
2,0,33,1,5,95,1
2,0,43,1,10,65,2
2,3,48,3,4,96,1
2,4,33,2,14,86,1
2,5,16,1,17,83,0
2,5,43,1,7,93,0
2,6,4,2,6,85,1
2,6,29,1,10,81,1
2,8,2,3,15,57,1
2,8,7,2,5,67,2
2,8,45,1,10,62,0
4,1,14,4,4,75,0
4,1,20,3,1,78,0
4,1,59,2,4,75,0
4,2,3,1,10,69,0
4,2,9,2,10,50,2
4,2,13,1,10,50,1
4,6,39,4,8,92,0
4,6,43,3,8,92,1
4,7,27,2,7,93,0
4,7,30,1,7,93,1
4,7,36,2,6,69,2
4,8,13,1,10,65,0
4,8,43,0,0,98,0
4,8,47,4,2,96,1
4,9,32,3,8,90,0
4,10,12,2,10,88,1
4,10,19,1,10,88,1
4,10,56,3,1,79,0
4,11,21,2,8,72,0
4,11,55,1,10,70,0
4,15,0,4,8,85,0
3,0,10,3,14,79,1
3,0,54,2,10,83,1
3,0,58,1,10,83,1
3,2,42,4,24,51,0
3,2,48,3,24,51,1
3,3,11,2,24,51,1
3,3,11,2,19,56,0
3,3,15,2,9,66,1
3,5,37,2,7,93,1
3,6,15,1,7,93,0
3,6,54,3,5,86,1
3,7,41,2,7,84,1
3,8,22,1,10,81,0
3,8,47,2,9,62,1
3,9,30,1,10,61,0
3,9,59,3,4,52,1
3,10,49,4,4,65,0
3,10,53,3,4,65,1
3,11,37,2,10,59,0
3,11,57,1,10,59,0
3,12,40,4,2,54,0
2,0,0,1,10,67,0
2,0,42,0,0,85,0
2,0,47,1,10,86,1
2,1,13,2,6,79,0
2,1,41,1,10,75,1
2,1,57,2,4,67,1
2,2,1,1,10,61,1
2,2,21,0,0,85,0
2,2,36,1,10,80,2
2,9,29,2,1,99,0
2,10,11,1,1,99,0
2,15,0,3,1,50,0
4,1,44,0,0,85,0
4,1,48,2,7,93,1
4,1,50,1,7,93,0
4,2,0,2,6,69,2
4,2,23,1,10,65,1
4,5,26,0,0,85,0
4,5,34,2,1,99,0
4,5,47,1,1,99,0
4,6,29,3,10,89,0
4,7,12,2,10,89,0
4,7,17,1,10,89,1
4,8,4,1,20,63,2
4,8,31,1,10,73,0
4,9,10,1,10,52,1
3,0,2,4,4,64,1
3,0,36,3,4,64,1
3,0,55,3,4,64,0
3,1,35,2,4,64,0
3,2,13,1,10,58,1
3,3,53,4,6,71,0
3,3,57,3,6,71,1
3,4,2,2,6,71,2
3,4,41,1,10,67,0
3,5,25,3,9,53,1
3,6,12,2,10,52,1
3,6,53,1,10,52,0
3,11,9,4,10,50,0
3,11,45,3,4,56,0
3,12,16,2,6,54,0
3,12,58,1,10,50,0
2,0,20,4,10,84,0
2,0,26,3,10,84,2
2,0,30,2,10,84,1
2,0,34,1,10,84,1
2,0,42,1,10,73,1
2,1,9,3,13,57,2
2,1,15,3,3,67,0
2,1,54,2,10,60,1
2,2,0,1,10,60,1
2,3,38,4,8,92,0
2,3,38,4,3,97,0
2,3,41,3,3,97,1
2,4,25,2,1,99,0
2,5,8,1,3,97,1
2,5,49,2,5,88,0
2,6,21,1,10,83,1
2,7,0,2,10,71,0
2,7,5,1,10,71,1
2,7,48,1,10,61,1
2,10,9,0,0,85,0
2,10,13,2,8,90,0
2,10,49,1,10,88,0
2,11,32,1,10,68,2
2,12,15,3,2,56,1
2,5,24,0,0,85,0
2,5,33,4,4,61,1
2,6,21,3,10,55,1
2,7,3,2,10,55,0
2,7,8,1,10,55,1
2,7,24,1,10,50,0
2,12,26,0,0,85,0
2,12,33,1,5,95,1
2,12,45,2,3,90,0
2,13,30,1,5,88,0
2,13,33,1,10,83,1
2,14,10,1,10,52,1
1,1,35,0,0,85,0
1,1,44,3,6,77,1
1,2,23,2,10,73,0
1,2,26,1,10,73,1
1,3,8,2,9,62,1
1,3,44,1,10,61,0
1,4,20,4,1,59,0
1,5,0,3,8,52,1
1,5,34,2,10,50,0
1,5,40,1,10,50,2
1,7,21,0,0,85,0
1,7,25,2,2,98,0
1,8,2,1,4,96,0
1,8,18,3,1,92,0
1,9,2,2,11,82,1
1,9,44,1,10,83,0
1,10,18,2,7,75,1
1,10,52,1,10,72,0
1,11,29,3,11,54,1
1,12,14,2,12,53,0
4,1,38,1,10,51,1
4,2,35,4,4,88,0
4,2,42,3,5,87,0
4,2,49,2,7,85,0
4,3,33,1,10,82,0
4,4,11,2,18,58,2
4,4,57,1,20,56,0
4,5,27,1,10,66,0
1,12,58,2,3,65,1
1,13,40,1,10,58,1
4,2,34,4,14,78,0
4,2,40,3,14,78,1
2,3,13,3,6,73,1
2,3,18,2,6,73,1
2,3,59,1,10,69,0
2,4,44,2,3,64,0
2,5,21,1,10,57,0
2,6,7,4,2,65,1
2,6,35,3,8,59,1
2,7,19,2,15,52,1
2,7,55,1,15,52,0
2,8,19,1,10,57,0
2,9,0,2,3,52,0
2,11,57,0,0,85,0
2,12,2,3,11,89,1
1,1,9,4,19,78,0
1,1,51,3,24,73,1
1,1,56,2,24,73,1
1,2,38,1,15,82,0
1,3,4,1,10,87,0
1,7,0,4,11,89,0
1,7,5,3,11,89,1
1,7,48,2,9,91,0
1,8,25,1,10,90,0
1,8,59,2,5,83,1
1,9,41,1,10,78,0
1,10,4,1,10,65,1
1,10,41,2,10,50,1
2,0,26,0,0,85,0
2,0,30,2,6,94,1
2,1,7,1,4,96,0
2,1,13,1,10,86,1
2,1,18,3,2,83,0
2,1,51,2,10,75,0
2,1,56,1,10,75,2
2,2,3,1,5,64,1
2,2,3,1,10,59,0
2,2,25,2,1,52,0
2,3,42,0,0,85,0
1,9,52,2,5,86,0
1,10,35,1,10,81,0
1,11,15,2,4,75,1
1,11,51,1,10,69,0
1,12,5,2,10,67,2
1,12,10,1,10,67,1
1,12,53,1,10,55,0
2,0,16,1,20,76,1
2,0,21,1,10,86,1
2,0,27,1,10,74,1
2,0,34,3,5,65,1
1,6,16,1,10,79,2
1,7,0,3,11,60,1
1,7,5,2,11,60,1
1,7,46,1,10,61,1
1,8,25,2,1,59,0
1,9,4,1,10,50,1
5,6,27,2,10,90,1
5,6,49,1,6,94,0
5,6,55,3,6,65,2
5,6,59,2,6,65,1
5,7,39,1,10,61,1
2,6,23,2,6,75,1
2,7,4,1,10,71,0
2,7,42,3,10,60,1
2,7,45,2,10,60,1
2,7,49,1,10,60,1
2,8,32,3,1,57,0
2,9,42,2,6,52,0
2,11,8,4,5,71,0
2,11,55,2,10,66,0
2,12,1,1,10,66,2
2,12,43,2,3,56,0
1,0,48,0,0,85,0
1,0,56,3,11,85,1
1,1,0,2,11,85,1
1,1,39,1,10,86,0
1,2,17,1,10,75,1
1,2,22,1,10,59,2
5,7,45,2,10,56,2
5,7,50,1,10,56,2
4,0,3,3,1,78,0
4,0,22,2,4,75,0
4,0,27,1,10,69,1
4,10,48,3,5,60,0
4,11,28,2,10,55,1
4,11,36,1,10,55,2
4,14,30,4,5,81,0
4,14,34,3,5,81,1
4,14,38,2,5,81,2
4,13,1,3,10,52,2
4,14,54,0,0,85,0
4,15,0,2,5,95,1
3,0,34,1,5,95,0
3,1,13,1,10,84,0
3,1,52,2,11,68,1
3,2,32,1,15,64,0
3,2,53,1,10,69,0
3,3,33,4,4,62,1
3,4,17,3,7,59,0
3,4,30,2,7,59,2
3,5,11,1,10,56,0
3,8,3,0,0,85,0
3,8,7,2,1,99,0
3,8,29,1,5,95,0
3,8,51,3,3,88,1
3,9,17,2,4,87,0
3,9,56,1,10,81,0
3,10,18,2,3,73,0
3,10,35,1,10,66,0
3,12,21,0,0,85,0
3,12,39,1,10,70,1
3,13,0,3,3,61,1
3,13,27,2,10,54,1
3,13,30,1,10,54,1
4,15,0,1,10,76,0
3,0,5,1,10,60,1
3,3,22,4,13,77,0
3,4,2,3,20,70,1
3,4,11,3,10,80,0
3,4,18,2,10,80,2
3,4,24,1,10,80,2
3,5,0,2,7,62,2
3,5,39,1,10,59,0
3,8,3,0,0,98,0
3,8,7,2,2,98,1
3,8,49,1,1,99,0
3,9,30,2,7,77,2
2,11,21,0,0,85,0
2,11,47,1,10,51,0
2,13,42,3,5,86,1
2,14,18,2,8,83,1
2,14,53,1,10,81,0
2,14,56,3,12,76,1
2,14,56,3,7,81,0
2,15,0,2,7,81,1
1,0,1,1,10,78,0
1,0,42,3,1,76,0
1,1,0,3,6,71,0
1,1,30,2,7,70,0
1,1,54,1,10,67,0
1,2,34,0,0,85,0
1,2,38,4,2,98,1
1,2,40,3,2,98,1
1,3,23,2,3,97,0
1,3,27,1,3,97,1
1,4,10,2,11,50,2
1,4,50,1,10,51,1
1,6,32,0,0,85,0
1,6,36,1,2,98,0
1,7,18,2,1,95,0
1,7,56,1,10,86,0
1,8,32,3,6,78,1
1,8,38,2,6,78,2
1,9,16,1,10,74,0
1,9,51,2,5,65,1
1,10,25,1,10,60,0
1,12,8,2,8,73,0
1,12,42,1,10,71,1
1,13,21,2,10,61,0
3,1,6,0,0,85,0
3,1,13,1,10,70,0
2,12,41,2,12,88,0
2,12,46,1,12,88,1
2,13,22,1,7,93,0
2,14,2,3,5,66,1
2,14,38,2,6,65,0
2,15,0,1,10,61,0
1,4,10,2,7,85,1
1,4,47,1,10,82,0
1,5,12,3,7,73,1
1,5,54,2,10,70,1
1,6,35,1,10,70,1
2,14,48,0,0,85,0
2,14,52,3,10,88,1
2,14,57,2,10,88,1
2,15,0,1,10,88,1
1,0,23,2,7,62,2
1,1,3,1,10,59,1
1,2,10,4,12,69,0
1,2,53,3,3,78,0
1,3,32,2,10,71,0
1,4,9,1,20,61,1
1,4,33,1,10,71,0
1,5,8,3,1,68,0
1,5,46,2,4,65,1
1,6,12,1,10,59,0
1,9,37,0,0,50,0
1,9,37,0,0,85,0
1,9,42,3,5,88,1
1,10,13,2,12,81,1
1,10,57,1,15,78,0
1,11,13,1,10,83,0
1,11,33,4,2,68,1
1,11,39,3,2,68,2
1,12,17,2,6,64,0
1,13,0,1,10,60,1
4,0,3,2,10,74,0
4,0,4,1,10,74,0
4,0,24,3,4,61,1
4,1,47,1,10,55,0
4,2,36,4,27,64,0
4,3,27,3,13,78,0
4,3,31,2,13,78,2
4,4,10,1,10,81,0
4,9,4,3,1,50,0
4,10,59,0,0,85,0
4,11,3,3,3,97,1
4,11,39,2,6,94,0
4,11,47,1,6,94,1
4,12,12,2,9,72,1
4,12,52,1,10,71,0
4,13,13,2,3,59,0
4,2,26,2,2,98,0
4,2,35,1,4,96,0
4,3,19,2,8,88,0
4,4,1,1,10,86,0
4,4,8,3,18,63,2
4,4,16,3,8,73,0
2,14,19,3,11,73,1
2,15,0,1,15,69,0
1,0,7,1,10,74,0
1,0,48,1,10,58,0
1,3,54,0,0,85,0
1,3,58,2,1,99,0
2,0,40,2,5,65,2
2,1,4,1,10,60,1
4,4,24,2,8,73,2
4,5,10,1,10,71,0
1,7,12,4,7,93,0
1,7,44,3,14,86,0
1,8,27,2,10,90,0
1,9,14,1,7,93,0
4,12,43,0,0,85,0
4,12,46,2,1,99,0
4,13,21,1,1,99,0
4,13,35,2,5,92,0
4,14,16,1,10,87,1
4,15,0,1,10,57,2
3,2,46,4,6,56,0
3,2,50,3,6,56,1
3,3,23,2,7,55,0
3,3,58,1,10,52,0
3,6,29,0,0,85,0
3,6,34,3,1,99,0
3,7,11,2,1,99,0
3,7,57,1,9,91,0
3,10,37,0,0,85,0
3,11,31,1,10,57,0
2,6,21,0,0,85,0
2,6,27,2,12,75,2
2,6,52,2,2,85,0
2,7,29,1,10,77,0
4,0,19,4,10,89,0
4,0,26,3,10,89,1
4,0,30,2,10,89,1
4,0,35,1,10,89,1
4,2,55,4,11,57,0
4,3,41,3,6,62,0
4,4,25,2,3,65,0
4,5,9,1,10,58,0
4,6,42,4,8,61,0
4,6,46,3,8,61,1
4,7,21,2,11,58,1
4,8,4,1,10,59,0
4,13,52,2,8,56,1
4,14,31,1,10,54,0
1,8,23,0,0,85,0
1,8,29,1,10,81,2
1,9,11,1,10,68,1
1,9,40,2,8,50,2
1,11,30,0,0,85,0
1,11,37,1,8,92,0
1,11,44,3,3,83,1
1,12,26,2,10,76,0
1,12,31,1,10,76,2
1,13,9,1,10,55,2
4,2,36,4,11,56,0
4,2,41,3,9,58,0
4,2,44,2,9,58,1
4,2,48,1,10,57,0
4,2,49,0,0,98,0
4,2,58,1,10,90,0
4,3,18,2,3,85,1
4,3,39,1,10,78,1
4,4,1,2,10,63,1
4,4,5,1,10,63,1
4,4,10,1,10,53,1
4,6,6,4,5,69,0
4,6,15,3,5,69,1
4,7,2,2,6,68,0
4,7,46,1,10,64,0
4,8,33,1,10,54,0
4,8,43,1,10,50,2
4,10,23,0,0,85,0
3,2,27,4,6,54,0
3,2,34,3,6,54,2
3,3,13,2,10,50,0
3,5,16,0,0,85,0
3,5,19,1,1,99,0
3,5,47,1,10,67,2
3,6,5,3,1,61,0
3,6,42,2,2,60,0
3,7,2,2,7,55,0
3,7,42,1,10,52,0
3,10,11,0,0,85,0
3,10,18,2,3,92,0
3,10,50,1,10,85,0
3,11,27,2,13,60,0
3,11,51,2,8,65,0
3,12,29,1,10,63,0
3,13,5,2,8,51,0
2,0,4,4,19,62,0
2,0,17,3,19,62,0
2,0,17,2,12,69,0
2,0,21,1,10,71,1
2,0,58,0,0,85,0
2,1,4,2,3,88,1
2,1,39,1,10,81,1
2,1,55,3,14,63,1
2,2,0,2,7,70,0
2,2,33,1,10,67,0
2,3,7,1,10,56,1
2,3,45,3,1,53,1
2,4,22,2,4,50,0
2,8,7,0,0,85,0
2,8,10,4,2,93,1
2,9,4,2,5,90,0
2,9,49,1,10,85,0
2,11,36,2,3,55,0
2,11,58,2,8,50,0
2,13,34,4,17,83,0
2,14,15,3,9,91,0
2,14,25,1,9,91,1
2,15,0,2,3,86,0
1,0,28,1,10,79,0
1,1,12,2,4,73,0
1,1,53,1,10,67,0
3,11,4,1,10,51,1
3,11,48,4,15,69,0
3,12,33,3,10,74,0
3,12,39,2,10,74,2
3,12,44,1,10,74,1
3,13,13,1,10,60,1
3,13,18,1,10,55,1
2,0,6,2,10,66,0
2,0,21,2,4,56,1
2,0,41,1,10,50,1
1,6,55,3,9,66,1
1,7,37,2,2,73,0
1,8,18,1,10,65,1
1,8,24,3,6,60,0
1,8,58,2,10,56,0
1,9,5,1,10,56,2
1,9,47,4,1,75,0
1,10,34,3,14,62,1
1,11,11,2,7,69,0
1,11,54,1,10,66,0
4,2,21,0,0,85,0
4,10,18,4,10,54,0
4,10,26,3,10,54,1
4,11,19,2,10,54,0
4,11,24,1,10,54,1
3,1,25,4,6,79,0
3,2,6,3,18,67,1
3,2,51,2,10,75,0
3,3,23,1,10,75,0
3,3,59,2,13,62,1
3,10,58,4,1,76,0
3,11,27,3,7,70,1
3,12,11,2,7,70,0
3,12,48,1,18,59,1
3,13,19,1,10,67,0
3,13,55,1,10,50,0
4,0,8,4,1,99,1
4,0,25,3,14,86,1
4,0,30,2,4,96,0
4,0,50,1,8,92,0
4,0,54,1,10,66,2
4,2,4,0,0,85,0
4,2,10,3,9,91,1
4,2,14,2,9,91,1
4,2,19,1,9,91,0
4,3,7,1,10,68,1
4,3,50,2,3,63,0
4,4,31,1,10,56,0
4,5,16,0,0,85,0
4,5,22,1,10,74,2
4,5,54,2,3,70,0
4,6,30,1,10,63,0
4,11,42,4,10,61,0
4,11,47,3,10,61,1
4,12,30,2,12,59,0
4,13,5,1,10,61,0
4,14,52,0,0,85,0
4,15,0,3,3,97,1
3,0,14,2,5,95,0
3,1,40,1,10,60,2
3,4,47,4,5,95,0
3,4,52,3,5,95,1
3,5,36,2,8,92,1
3,6,14,1,8,92,0
3,6,46,2,2,81,0
3,7,22,1,10,73,1
3,7,57,2,2,60,0
3,8,31,1,10,52,0
3,10,55,4,2,73,0
3,10,59,3,2,73,2
3,11,38,2,6,69,0
3,12,20,1,10,65,0
2,0,45,3,10,53,0
2,0,48,2,10,53,1
2,0,52,1,10,53,1
2,1,12,0,0,85,0
2,1,16,1,3,97,0
2,1,24,2,6,80,1
2,2,0,1,10,76,0
2,2,42,1,10,60,0
2,6,31,1,10,80,2
2,6,56,1,10,70,0
2,7,34,1,5,53,2
2,8,32,4,3,65,1
2,8,36,3,3,65,1
2,9,16,2,2,66,0
2,9,58,1,10,58,1
3,1,5,4,8,92,0
3,1,45,3,3,97,0
3,1,49,2,3,97,1
3,2,32,1,7,93,0
3,2,38,3,10,68,2
3,3,19,2,10,68,0
3,3,24,1,10,68,2
3,4,8,1,10,56,1
3,6,52,4,4,78,0
3,7,29,3,4,78,0
3,7,57,2,8,74,1
3,8,31,1,10,72,0
3,9,7,3,4,68,0
